id,label,source,subject,sender,body,urls,notes
,phishing,spamassassin,Don't get caught by rising interest rates.,,"Opportunity is knocking. Why?

Because mortgage rates are rising.

As a National Lender, not a broker, we can
guarantee you the lowest possible rate on your
home loan.

Rates may well never be this low again. This is
your chance to secure a better future. You could
literally save enough money to buy that new car
you've been wanting or to take that special
vacation. Why pay more than you have to pay?

We can guarantee you the best rate and the best
deal possible for you. But only if you act now.

This is a free service. No fees of any kind.
 
You can easily determine if we can help you in
just a few short minutes. We only provide
information in terms so simple that anyone can
understand them. We promise that you won't need
an attorney to see the savings.
 
We offer both first and second home loans and we
will be happy to show you why your current loan
is the best for you. 0r why you should replace
it.

Once again, there's no risk for you. None at all.

Take two minutes and use the link(s) below that
works for you. Let us show you how to get more
for yourself and your family. Don't let
opportunity pass you by. Take action now.

<a href=""http://209.202.221.16/director.asp?id=1&target=http://211.167.74.101/mortg/"">Click_Here</a>

http://209.202.221.16/director.asp?id=1&target=http://211.167.74.101/mortg/
 
Sincerely,

Chalres M. Gillette
MortCorp, LLC

olhfilghxvuyfkfqbviqgacyenuuufpyswymlajxucqhpojagplujpmovuiaphwlqkkstgipemliwuugqptjukjklbjlgxqmuogtiwhhdlhjhkbucvbyqvgfp

__________________________________________________________________
The NEW Netscape 7.0 browser is now available. Upgrade now! http://channels.netscape.com/ns/browsers/download.jsp 

Get your own FREE, personal Netscape Mail account today at http://webmail.netscape.com/",,
,phishing,spamassassin,New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,,"<html>
<head>
</head>
<body>
<p align=""center""><font style=""font-size: 11pt"" face=""Courier"">Volume 8, Issue 35 - Sept. 2002</font></p>
<p align=""center""><b><a href=""http://www.globalcybercollective.com/BBAN_9_2002.htm"">CLICK HERE</a></b></p>
<p align=""center""><img border=""0"" src=""http://www.globalcybercollective.com/WSBulletinEmail5.bmp""></p>
<p align=""left"">&nbsp;</p>
<p align=""left"">&nbsp;</p>
<p align=""center""><font size=""2"">I no longer wish to receive your newsletter <a href=""mailto:WSB20000@444.net?subject=takeoff""><b>click here</b></a></font></p>
</body>
</html>

urfrdemubblkunmdbyh",,
,phishing,spamassassin,Membership Status Notification,,"Dear Free Member,

You were gifted a free membership in cash 
wave generator.  Our records indicate your 
membership is about to expire and you have 
not locked in your cash wave income by 
registering for your free position.
If you do not register, you will forfeit 
all commissions from spillover.

To confirm your interest in locking in your 
position, and for a chance to win $500, use the link 
mailto:workinathome@btamail.net.cn?subject=Send_CW_Info_Please

You will receive an email with instructions 
and where to go to lock in your position and 
secure your commissions from spillover.

Cash Wave Generator Administration
1-800-242-0363, ext. 1993

To be excluded from future notices:
mailto:guaranteed4u@btamail.net.cn?subject=exclude",,
,phishing,spamassassin,you don't satisfy me               FGTPRIL,,"<HTML>
<HEAD>
</HEAD>
<BODY>
<FONT SIZE=""4""><B> A man endowed with a 7 - 8"" hammer is simply<br>
 better equipped than a man with a 5 - 6"" hammer. <BR>
<BR>Would you rather have<br>more than enough to get the job done or fall very short. It's totally up<br>to you. Our Methods are guaranteed to increase your size by 1 - 3""<br> <A HREF=""http://202.109.114.136/index.php?10004"">Enter here and see how</A>
</BODY>
</HTML>",,
,phishing,spamassassin,fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 3.2//EN"">
<HTML>

<HEAD>
	<META NAME=""GENERATOR"" Content=""Visual Page 1.0 for Windows"">
	<META HTTP-EQUIV=""Content-Type"" CONTENT=""text/html;CHARSET=iso-8859-1"">
	<TITLE>untitled</TITLE>
</HEAD>

<BODY onLoad=""(window.open('http://sam.hostcentrel.com/norton/'))"">

<P ALIGN=""CENTER""><FONT COLOR=""#0000FF"" face=""Arial""><B>ATTENTION: This is a MUST for ALL Computer Users!!!<BR>
</B></FONT><FONT COLOR=""#000000"" face=""Arial""><BR>
</FONT><FONT face=""Arial""><B>*NEW-Special Package Deal!*<BR>
</B></FONT><FONT COLOR=""#000000"" face=""Arial""><BR>
</FONT><FONT COLOR=""#FF0000"" face=""Arial""><B>Norton SystemWorks 2002 Software Suite -Professional Edition-

Includes Six - Yes 6! - Feature-Packed Utilities
ALL For 1 Special LOW Price!6 Feature-Packed Utilities...1 Great Price!
A $300+ Combined Retail Value!

FREE Shipping!</B></FONT></P>

<P ALIGN=""CENTER""><FONT COLOR=""#FF0000"" face=""Arial""><B><BR>
</B></FONT><A HREF=""http://sam.hostcentrel.com/norton/""><FONT face=""Arial""><B>Click Here Now!</B></FONT></A>


</BODY>

</HTML>",,
,phishing,spamassassin,The Best Just Got Better,,"Any way you slice it...GE Lifetime Protector is a cut above! 
 Underwritten by General Electric Capital Assurance Company and First
Colony Life Insurance Company
 GE Lifetime Protector universal life insurance cooks the competition
with competitive premiums	
  
Male, Age 55, Best, $500,000 Face Amount, Annual Premiums	 
GE Lifetime ProtectorSM	 Lifetime
Premium1
$6,252 	CSV=$1
@ Age 1002
$5,356	 CSV=Face Amt
@ Age 1002
$5,841 	
Product J	 $6,365	 $7,699	 $7,970	 
Product I	 $6,531	 $6,809	 $7,327	 
Product L	 $6,348	 $6,250	 $6,630	 
Product S	 $6,538	 $5,709	 $6,550	 
Product U	 $8,950	 $5,827	 $6,185	 
Product T	 $7,581	 $6,729	 $7,372	 
Product M	 $7,637	 $6,711	 $6,916	 
Product G	 $7,044	 $5,529	 $6,207	 
Source: Industry Market research conducted and compiled by GE Financial,
August 2002. 
 
GE Lifetime ProtectorSM is subject to the terms, issue limitations and
conditions of Policy Form Nos. UL GE02 et al for GE Capital Assurance
and ULFCL02 et al for First Colony Life, which include exclusion periods
for death by suicide. GE Lifetime ProtectorSM is not available in all
states. 

1Premium that guarantees coverage for the life of the insured according
to the companies' provisions.
Companies refer to premium by different names and the conditions for the
guarantee will vary from company to company. For GE Lifetime
ProtectorSM, this refers to the designated premium requirement: subject
to the policy provisions, policy remains in force as long as the sum of
the premiums paid, less the reduction in policy value for all partial
withdrawals, equals or exceeds the cumulative total of the designated
monthly premiums from the policy date to the end of the current policy
month.

2Premiums calculated assuming each company's current crediting rate and
charges. Each column represents the premium required annually to age 100
to achieve target cash surrender value stated in the column heading.

 	
 	Underwritten by
General Electric Capital Assurance Company
First Colony Life I",,
,phishing,spamassassin,Get on the Bus.. gbvzzzz,,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
</HEAD>
<BODY bgColor=#cccccc topMargin=1>
<DIV style=""BACKGROUND: #e4e4e4; font-color: black""></DIV>
<B><FONT face=Arial size=4>
<A HREF=""http://www.geocities.com/t_tricktvescort/ttrick.html"">Click here to see the Bang Bus</A><br><br>It is wild!!!!!!
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br><br><br>
<br><br>

tepyycemkckiflbsvpcyi",,
,phishing,spamassassin,Re: zzzz@spamassassin.taint.org,,"New Account For: zzzz@spamassassin.taint.org
##################################################
#                                                #
#          Free XXX Links .org is a              #
#          non-profit organization               #
#                                                #
#           Offering the best in                 #
#       adult entertainment for free.            #
#                                                #
##################################################

>>>>>  INSTANT ACCESS TO ALL SITES NOW
>>>>>  Your User Name And Password:
>>>>>  User Name: zzzz@spamassassin.taint.org
>>>>>  Password: 818932

Test it out NOW!   Adults Farm
http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932
Girls and Animals Getting Freaky....FREE Lifetime Membership!!

6 of the Best Adult Sites on the Internet for FREE!
---------------------------------------
NEWS 09/05/02
With just over 3.9 Million Members that signed up for FREE, Last month there were 894,457 New
Members. Are you one of them yet???
---------------------------------------
Our Membership FAQ

Q. Why are you offering free access to 6 adult membership sites for
free?
A. I have advertisers that pay me for ad space so you don't have to pay
for membership.

Q. Is it true my membership is for life?
A. Absolutely you'll never have to pay a cent the advertisers do.

Q. Can I give my account to my friends and family?
A. Yes, as long they are over the age of 18.

Q. Do I have to sign up for all 6 membership sites?
A. No just one to get access to all of them.

Q. How do I get started?
A. Click on one of the following links below to become a member.

- These are multi million dollar operations with policies and rules.
- Fill in the required info and they won't charge you for the Free pass!
- If you don't believe us, just read their terms and conditions.

---------------------------

# 6. > XXX Adults Farm
http://rd.yahoo.com/*http://80.71.71.88/farm/?aid=818932
Girls and Animals Getting F",,
,phishing,spamassassin,Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,,"<html><body onload=""window.open('http://202.101.163.34:81/ultimatehgh_run/')"" bgColor=""#99ff99"" topmargin=1 onMouseOver=""window.status=''; return true"" oncontextmenu=""return false"" ondragstart=""return false"" onselectstart=""return false"">
<div align=""center""><!--zzzz--><!---->Hello, jm@spamassassin.taint.org<BR><BR></div><div align=""center""></div><p align=""center""><b><font face=""Arial"" size=""4"">Hu<!---->man Growth Horm<!---->one Therapy</font></b></p>
<p align=""center""><b><font face=""Arial"" size=""4"">Lose weight while building lean muscle mass<br>and reversing the ravages of aging all at once.</font><font face=""Arial"" size=""3""><br>
</font></b><font face=""Arial"" size=""3""> <br>
As seen on NBC, CBS, and CNN, and even Oprah! The health<br>
discovery that actually reverses aging while burning fat,<br>
without dieting or exercise! This proven discovery has even<br>
been reported on by the New England Journal of Medicine.<br>
Forget aging and dieting forever! And it's Guaranteed!</font></p>
<center><table width=""481""><tr>
      <td height=""96"" width=""247"">
<p align=""left""><b><font face=""Arial, Helvetica, sans-serif"" size=""3"">Lose Weight<br>Build Muscle Tone<br>Reverse Aging<br>
Increased Libido<br>
          Duration Of Penile Erection</font></b></p>
      </td>
      <td height=""96"" width=""222"">
<p align=""left""><b><font face=""Arial, Helvetica, sans-serif"" size=""3"">Healthier Bones<br>
Improved Memory<br>Improved skin<br>New Hair Growth<br>Wrinkle Disappearance </font></b></p></td></table></center>
<p align=""center""><a href=""http://211.99.37.206:81/ultimatehgh_run/""><font face=""Arial"" size=""4""><b><br>
  Visit Our Web Site and Learn The Facts : Click Here</b></font></a><br>
  <br>
  If the above link is not operational, Please <a href=""http://211.98.24.90:81/ultimatehgh_run/""><b>Click 
  Here</b></a> again.<br>
  <br>
  <br>
  You are receiving this email as a subscr<!--zzzz-->iber<br>
  to the Opt<!--zzzz-->-In Ameri<!---->ca Mailin<!---->g Lis<!---->t. <br>
  To remo<!--zzzz",,
,phishing,spamassassin,Re: Super CHARGE your desktop or laptop today!     17639,,"+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

  Take Control of Your Computer With This Top-of-the-Line Software! 

+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

               
                 Symantec SystemWorks 2002
            
              -=Professional Software Suite=-


This Special Package Includes Six - Yes 6! - Feature-Packed Utilities

ALL for 1 Special LOW Price of Only $29.99!

This Software Will:

 - Protect your computer from unwanted and hazardous viruses
 - Help secure your private & valuable information
 - Allow you to transfer files and send e-mails safely
 - Backup your ALL your data quick and easily
 - Improve your PC's performance w/superior integral diagnostics!
 - ***** You'll NEVER have to take your PC to the repair shop AGAIN! *****

        That's SIX, yes, -6- Feature-Packed Utilities @ 1 Great Price!!!

    A $300+ Combined Retail Value YOURS Only $29.99! (Limited Time Offer)
                      < Price Includes FREE Shipping! >

         Why SO Cheap you ask? You are buying ONLINE WHOLESALE,
                  Direct from the Warehouse TO YOU!
           
                              ~~~ AND ~~~

         FOR A LIMITED TIME BUY 2 OF ANY SOFTWARE & GET 1 FREE!!!!
                    

            Don't fall prey to destructive viruses or programs!
          Protect your computer and your valuable information and...


          ...CLICK HERE TO ORDER NOW! -> http://61.151.247.39/erik/

             OR cut & paste the above link  ^^^^^^^^^^^^^^^^  in your browser's URL bar.


          FOR MORE QUESTIONS, OR TO ORDER CALL US TOLL-FREE ANYTIME!
                        
                         1 - 8 0 0 - 8 6 1 - 1 4 8 1




We are strongly against sending unsolicited emails to those who do not wish to receive
our special mailings. You have opted-in to one or more of our affiliate sites requesting
to be notified of any special offers we may run from time to time. We also have attained
",,
,phishing,spamassassin,FREE WebBook Publishing Software - Download NOW!,,"<html>
<head>
<title>Digital Publishing Tools - Free Software Alert!</title>
<meta http-equiv=""Content-Type"" content=""text/html; charset=iso-8859-1"">
</head>
<body bgcolor=""#FFFFFF"" text=""#000000"">
<center>
<table width=""582"" border=""2"" cellspacing=""0"" cellpadding=""5"" bordercolor=""#0077CC"">
<tr>
<td colspan=""3"" width=""582"" align=""center"" bgcolor=""#0077CC""><!7193hwTc1-999eObm7066Xnpw8-036oCJf1414bpkE6-474fHBB5776EFzK8-365hrba2931Zqgw4-l73>
<a href=""http://www.3dpageturningebook.com"" style=""text-decoration:none;"">
<b><font face=""Verdana, Arial, Helvetica, sans-serif"" size=""4"" color=""#FFFFFF"">Publish Like a Professional with Digital Publishing Tools</font></b>
</a>
</td>
</tr>

<tr>
<td colspan=""1"" width=""204"" valign=""top"">
<b><font face=""Verdana Arial, Helvetica, sans-serif"" color=""#000066"" size=""2"">Easily Create Professional:</font></b>
<font face=""Verdana, Arial, Helvetica, sans-serif"" size=""1"" color=""#000066"">
<ul>
<li>eBooks</li>
<li>eBrochures</li>
<li>eCatalogs</li>
<li>Resumes</li>
<li>Newsletters</li>
<li>Presentations</li>
<li>Magazines</li>
<li>Photo Albums</li>
<li>Invitations</li>
<li>Much, much more</li>
</ul>
</font>
</td>

<td colspan=""1"" width=""264"" valign=""top"" align=""center"">
<b><font face=""Verdana Arial, Helvetica, sans-serif"" color=""#000066"" size=""2"">Save MONEY! - Save Trees</font></b>
<br>
<br>
<font face=""Verdana, Arial, Helvetica, sans-serif"" size=""1"" color=""#0077CC"">
Save on Printing, Postage and Advertising Costs</font>
<br>
<br>
<a href=""http://www.3dpageturningebook.com"" style=""text-decoration:none;"">
<b><font face=""Verdana Arial, Helvetica, sans-serif"" color=""#000099"" size=""5"">DIGITAL PUBLISHING TOOLS</font>
<br>
<br>
<font face=""Verdana Arial, Helvetica, sans-serif"" color=""#000066"" size=""3"">DOWNLOAD NEW FREE Version NOW!</font></b>
</a>
<br>
<font face=""Verdana, Arial, Helvetica, sans-serif"" size=""1"" color=""#0077CC"">*Limited Time Offer</font>
</td>

<td width=""204"" valign=""top""><b>
<font face=""Verdana Arial, Helvetica, sans-serif"" size=""2""",,
,phishing,spamassassin,[ILUG-Social] Poker for money againts real players,,"Get your favorite Poker action at http://www.multiplayerpoker.net

Play against real people from around the world for real money or just
for fun.  Access one of the busiest poker rooms online.  We've dealt
over 8 million hands!  Experience the best poker software available
today featuring world class graphics, true random shuffling algorithms,
and 24x7 customer service.  We've got a great selection of poker games
for you to play such as:

Hold'em, Omaha
Omaha Hi/Lo
7 Card Stud
7 Card Stud Hi/Lo
5 Card Stud
Poker tournaments

Sign up today and start playing with new & old friends...download our free
software now at http://www.MultiPlayerPoker.net

Current Promotion:
  � $50 Deposit Bonus! - 100% bonus!
  � Daily High Hand - $250 Daily.
  � Progressive Bad Beat Jackpot - $2,000.00 minimum with $100.00 added
daily.
  � Tournaments - Multiplayer shootouts.
















wish not to received any further e-mail from us please click
http://www.centralremovalservice.com/cgi-bin/poker-remove.cgi
(I3-SS3)
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie",,
